comment_id,video_id,channel_id,comment_text,published_at
UgyFXsJraHMEg32YvXh4AaABAg,-50bhStQwXk,UCFfbH3zDLa47d4nfotQ349Q,若果用消費券購買超市禮券到大部份超市說沒有超市禮券存貨因此無得買或大部份超市說超市禮券沒有足夠極小存貨，只有超極小張數配額限額五十元一百元超市禮券，售完消費券存貨後，再沒有超市禮券出售，超市大財團不負擔社會責任及誠諾，請問應如何處理?,2021-07-05 10:56:42
UgwTra991-WiVlPixqh4AaABAg,-50bhStQwXk,UCFfbH3zDLa47d4nfotQ349Q,"請問 長者 可以用 成人八達通咭 登記嗎
因為我爸未夠 65 歲時 有張 迷你成人咭，
由於迷你咭 沒有 按金，他想用 成人咭 攞
消費券，變咗 咭裡面 全是電子錢，不用
左 check 右 check，一目了然。
而現有的 長者咭 就繼續 用來乘車，因搭車不太多錢，便用私己錢。
我很想知道 答案，因我 在 Facebook  和 YouTube  問過 很多次，沒有人 正面 回答我這問題，希望 你 會 回應我。只是 可以還是不可以 便夠了。謝謝",2021-07-05 09:48:13
UgwhEKWWnLW8Ry4wrzN4AaABAg,-50bhStQwXk,UCFfbH3zDLa47d4nfotQ349Q,非常容易申請，我家姐60幾歲都識上網搞，幾分鐘搞點。,2021-07-05 08:35:37
Ugw5HuWwpsrHtEGuPGt4AaABAg,-50bhStQwXk,UCFfbH3zDLa47d4nfotQ349Q,講得好清楚，多謝你！,2021-07-05 03:27:49
UgxKjdQcorACzA0Bq414AaABAg,-50bhStQwXk,UCFfbH3zDLa47d4nfotQ349Q,講得好清楚。👍👍,2021-07-05 01:10:55
UgymqDzkjJyq-8cZCqp4AaABAg,-50bhStQwXk,UCFfbH3zDLa47d4nfotQ349Q,我想用tap n go用晒$5000嚟買iPhone。但係我聽人講一定要用晒第一期啲錢先會比第二期。這個是否屬實？,2021-07-05 01:07:01
UgzhZqXroB35tScLDbB4AaABAg,-50bhStQwXk,UCFfbH3zDLa47d4nfotQ349Q,我想問對方因為疫情暫時不能回港，在網上登記，我見到所有野填完，它彈出個頁面講：登記尚未完成，未來24小時之後出示身分證複本，不過無顯示表格如何出示身分證複本？,2021-07-05 00:34:59
UgzfwAL_78H9-bnvUCR4AaABAg,-50bhStQwXk,UCFfbH3zDLa47d4nfotQ349Q,"你講述好清晰，多謝！
8達通嗰part 非常清楚有幫助，只是俾啲蒙蒙朧朧又舊的認證圖玩餐死🤬😡最後總算成功完成✅
對老人家是為難之事。",2021-07-05 00:31:16
UgyZf69qJdHKULBkYA94AaABAg,-50bhStQwXk,UCFfbH3zDLa47d4nfotQ349Q,要不要upload 身份證呢？,2021-07-04 22:07:27
UgzlY2Rad2lnRg6hlvZ4AaABAg,-50bhStQwXk,UCFfbH3zDLa47d4nfotQ349Q,"講真派得5千都唔幫補得幾多, 我地作為小市民要識揀多可以將D錢變到最多黎用! 睇黎睇去都係wechat都岩心水, 優惠多又日日都千抽",2021-07-04 20:43:47
Ugx2rljh7OD6ShZkMI14AaABAg,-50bhStQwXk,UCFfbH3zDLa47d4nfotQ349Q,講着數真係要用微信，佢個抽獎，真心易中，屬於有勤力就有回報類型,2021-07-04 18:21:37
UgyDG8EIYyXrGBh76W54AaABAg,-50bhStQwXk,UCFfbH3zDLa47d4nfotQ349Q,"如果同一個人連績登記消费卷3次，點搞解决？跟住又收到呢個訊息(根據紀錄你遞交的登記屬同一香港身份證/豁免登記證明書的重覆登記,因此不會被處理,請確認資料正確無誤後重新登記 )我應該點重新處理呢?請幫忙解答謝謝",2021-07-04 17:44:24
UgzIJkjVmVtHUobo_Px4AaABAg,-50bhStQwXk,UCFfbH3zDLa47d4nfotQ349Q,正常都係用wechat pay 如果你真係有心勤力抽獎。抽足兩個月最少都$500，如果你懶就用八逹通,2021-07-04 17:03:55
UgyFFnhwBDm0sFDFi5V4AaABAg,-50bhStQwXk,UCFfbH3zDLa47d4nfotQ349Q,我已完成登記，是否要上載身體証呀？,2021-07-04 16:26:46
UgxvCffBS4jX8TKE84d4AaABAg,-50bhStQwXk,UCFfbH3zDLa47d4nfotQ349Q,"你的講解和展示的圖片十分清楚, 對我們十分有幫助！",2021-07-04 16:14:26
Ugwn-PmSnhln26eorq14AaABAg,-50bhStQwXk,UCFfbH3zDLa47d4nfotQ349Q,"Hi, is it the ID CARD copy have to send to them on 5/7 really so bull shit sars government so much trouble can I ask is it between 24 hours to send them or can be even over 24 hours I really don’t understand them,,,😡😡",2021-07-04 14:36:35
Ugy1zFEykmQqJz2oiPx4AaABAg,-50bhStQwXk,UCFfbH3zDLa47d4nfotQ349Q,等了又等搞乜嘢呀喺政府銀行比錢幾好囉搞咁耐都打唔倒入去上網特別係話俾市民,2021-07-04 13:48:02
UgyARmw3ptthNL8JhXp4AaABAg,-50bhStQwXk,UCFfbH3zDLa47d4nfotQ349Q,错误ID：004，點解我登記唔到。登記幾十次都係系統錯誤,2021-07-04 13:40:33
Ugx4B7Qnv_h8LEXjmsx4AaABAg,-50bhStQwXk,UCFfbH3zDLa47d4nfotQ349Q,政府派5OOO元上网搞到市民殘晒，政府吾原派吾好派了，派到咁鬼麻烦玩谢市民特别是老人家，直接派现金多好。,2021-07-04 12:37:35
UgxbxaDDy0yneU9xi694AaABAg,-50bhStQwXk,UCFfbH3zDLa47d4nfotQ349Q,試過用網上登記郁都郁唔到,2021-07-04 12:36:02
Ugw7igyteiH5bnSoET94AaABAg,-50bhStQwXk,UCFfbH3zDLa47d4nfotQ349Q,我找唔到上戴身份證位，咁點算,2021-07-04 11:37:06
Ugw9LBJ3Fz3j4Dyo35F4AaABAg,-50bhStQwXk,UCFfbH3zDLa47d4nfotQ349Q,邊度上戴身份證呀！求救,2021-07-04 11:33:52
UgyqCVwY3OVbWunBPA54AaABAg,-50bhStQwXk,UCFfbH3zDLa47d4nfotQ349Q,Thank you !,2021-07-04 11:28:53
UgwffrSnUrukvbsYJbV4AaABAg,-50bhStQwXk,UCFfbH3zDLa47d4nfotQ349Q,明白好清楚,2021-07-04 11:14:20
UgzdivS2Yx2aNaiIvCR4AaABAg,-50bhStQwXk,UCFfbH3zDLa47d4nfotQ349Q,非常清楚 very good 👍,2021-07-04 11:05:00
UgyG3W144jugeW1NsaN4AaABAg,-50bhStQwXk,UCFfbH3zDLa47d4nfotQ349Q,你用8達通軟支付寶拎消費劵,2021-07-04 11:01:53
Ugz8mOF_62ReRWGE7JV4AaABAg,-50bhStQwXk,UCFfbH3zDLa47d4nfotQ349Q,我登記完之後佢話我成功咗 ！但係點解佢冇訊息畀我嘅話我成功登記！,2021-07-04 10:57:31
UgwzDlNmWPBhEqXWYh14AaABAg,-50bhStQwXk,UCFfbH3zDLa47d4nfotQ349Q,"網上電子申請，用八達通工具，但按了支付寶，問識別號碼，入了8個數字八達通號碼，現在怎辦? 
需要從發申請一次。
 巳完成有參考編号，但沒有收到sms 處理回覆???",2021-07-04 10:26:49
UgyP49OdL1YXwSEzQXF4AaABAg,-50bhStQwXk,UCFfbH3zDLa47d4nfotQ349Q,"還有支付寶（實吾實名）都好啦~可以快易登記（填寫三步曲）兩三分鐘妥當~每個人使用平台緊記，八達通到8月1日即時到商戶啪一啪卡取得消費券~大家香港人開開心心
手機登記消費券只有三次機會，身份證（簽發日期）千期不好填自己出生日期！",2021-07-04 08:43:53
UgzOtlXCrTnU47_QXnZ4AaABAg,-50bhStQwXk,UCFfbH3zDLa47d4nfotQ349Q,智方便是你本人曾經在疫苗中心內接種疫苗有張電子針紀錄表，安裝安心出行拉到最尾見到電子疫苗紀錄目，或者本人下載醫健通聯通（智方便）存檔電子疫苗紀錄有協提升登記消費券（無須上傳身份證）直接跳到個人資料認證手機號碼尾4位數字及銀行尾5位數字若果曾在登記現金發放一萬元已有紀錄（本人曾在現金發放時候）手機號碼有一欄修改現今號碼就冇問題覆核一次按下遞交申請之後就有個SMS提醒訊息已被成功登記消費券進一步處理有疑問致電消費券網頁熱線，更電子針卡（醫健通或者智方便）將舊號碼轉新號碼「能夠在醫管局資料同步」下次更有什麼措施出台方法！每位香港人收取經驗下次做精益求精~,2021-07-04 08:27:11
UgxEmFClWHpM9o4djml4AaABAg,-50bhStQwXk,UCFfbH3zDLa47d4nfotQ349Q,"版主好快手完成登記, 謝謝分享, 大家可以睇埋呢條片講八達通優惠.",2021-07-04 07:00:08
Ugwk3oJfdHH56zmZruh4AaABAg,-50bhStQwXk,UCFfbH3zDLa47d4nfotQ349Q,Very good,2021-07-04 06:34:33
Ugwl0Z2MNu3A7l3EPHV4AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,仲債券？自從上年果個破發債券之後，令人失望，一世唔會再買！,2023-05-21 13:45:34
UgxkUtshbiDjAP0gnJV4AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,我抽3O手，分得13手咋,2021-08-07 20:18:05
UgwaeqNO6z_lMFqFAsR4AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,如果抽20手，但分得15手.餘下5手會點拎回，請教,2021-07-26 20:06:45
UgyF-DuYfdQFUd4vZVd4AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,今年尾退休，以後要靠食息攞生活費，主要來源係債卷，定期存款，股息，年金。今次設購25手。,2021-07-25 10:17:15
Ugwm213xocX5TT9l15x4AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,請問巳移民外地，仍有香港戶口的人可否申請？,2021-07-25 03:13:09
Ugyrdn9ZKkdb2422IGV4AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,講解得十分清楚！thanks millions,2021-07-23 00:39:25
Ugz0rOjTHi0fAs_g6I54AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,今次，我會抽18手銀債,2021-07-22 13:24:13
UgxoL4odxtWwrQ7LTHZ4AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,今年過咗60歲， 所以係第一次， 打算10手以下， 請問可唔可以親身去銀行認購？ 新聞話因 疫情關係，最好電話或電子認購， 我覺得親身去銀行會清楚啲， 多謝你講解🙏,2021-07-22 08:05:37
UgwZPmpQVhtyh-mSUB94AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,其實我都吾係幾明 如果silver bond 可以隨時續回又有利息 咁咪仲好過擺銀行做定期？抑或會有其他hidden 收費？,2021-07-21 17:44:25
UgyW2L5ifKkBPB6rEjF4AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,看通脹利息而增加，那麼是每年計，還是以第三年計增加派息？,2021-07-20 10:04:26
Ugy0Sw9CGwiFWI4r2jJ4AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,解釋好清楚👍,2021-07-20 09:38:43
Ugxf6gqmyq3ZI5ENcbd4AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,👍🙏,2021-07-20 07:40:57
Ugw5FOSqH-vhkeSj0jF4AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,GOOD！,2021-07-18 20:26:12
Ugz_I-w8iSbdKqD6bNt4AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,18,2021-07-18 12:35:23
UgyUTzbwK5uVT0_UWRV4AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,希望抽到20手🥰🥰🥰,2021-07-17 02:15:00
UgzP2rLqn01ySN66mmB4AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,👍,2021-07-17 00:44:50
UgyHfm9vYyRjB7Iarcx4AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,25,2021-07-11 13:41:19
UgwyoHZqWUYaVnN61kl4AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,Thanks for sharing. May be 15 t0 20.,2021-07-10 15:08:07
UgzaPXtf5LI1hA4CvEZ4AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,20手,2021-07-10 06:51:39
Ugz4bmwo1GcN7-sc6wJ4AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,冇二手市場，到時政府話唔回購點算，還有貨幣風險呢，回報又唔係高，今時今日錢都係喺自己手上好啲。,2021-07-09 22:03:25
UgxEAw64Aow6Va_QhaR4AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,我是退休人士想抽20手望如愿吧!,2021-07-09 13:30:41
UgzDhci2B4MkXUYe-fV4AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,抽20手,2021-07-09 13:11:18
UgxnN27i9zfI93l33qZ4AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,請問銀色債券定存3年內，可否在中途全數賣回給政府？或者一定存放3年期先可取回本金？,2021-07-08 16:58:09
UgwexB37uEw9uUzEEzt4AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,100手 才有吸引力,2021-07-08 06:12:28
UgxI_6QpqxkpcGh3oWF4AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,15手，太少冇乜作用,2021-07-08 06:11:37
UgyY-_L9ybT8hTox4np4AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,抽完提早賣出無錢賺？一定放最少一年才有息？,2021-07-07 07:33:38
UgwcHy-A1j53K3AtRcR4AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,謝謝資訊,2021-07-07 06:49:51
UgwEpTeRJt5FdD6Rvt54AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,"我今次係第二次聽到你講解, 第一次是昨天聽到關於政府派五千元的資料, 今次在看你的頻道, 這次內容解釋得十分清楚, 圖片有十分的配合內容, 好易明白, 你講的時候, 聲音速度適中, 我一定會把你的頻道分享出去, 十分謝謝你！",2021-07-06 08:55:08
Ugxt_4LvolFwGdjtI0N4AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,你好，通常係講沒有二手市場，吾係二级市場!,2021-07-04 13:45:02
UgwtY-x7ufb_sPRvml14AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,想lock住老人d＄,2021-07-04 10:04:39
UgwQadn5lm7gSHJIAIx4AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,"ie. $10,000 /3.5%...半年派一次息 = $350 定係 $175？",2021-07-04 02:15:19
Ugy_9YVNtqUSQKNst6N4AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,未買過，想請問所謂3.5%釐年息包底，是否即係該年「綜合物價消費指數」低於3.5%，亦照派3.5%釐年息？又若該年消費指數高於3.5%，派年息亦會高於3.5%？,2021-07-04 01:30:44
UgxDBhsGZKFqqlFZ2F54AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,聲音聽起嚟很舒服， 已訂閱了。,2021-07-04 00:03:01
UgwL6tcUo1m1Bf58I3p4AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,大陸很多騙老年人的騙局⋯⋯政府還有無信用 ？棺材本⋯⋯,2021-07-03 16:07:21
Ugz-FGV4A1-j5Yt_S554AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,如果提早贖回，假如一年後，會唔會要蝕錢？,2021-07-03 08:25:32
Ugxv_7ss7ZsNjZHQHT54AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,請問是否可在網上銀行認購？,2021-07-03 05:27:25
Ugy_9URxfuUyF3vk4Xx4AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,我想查詢 我 19 61年 12月出世， 但未滿60歲 ，唔知有冇資格？,2021-07-03 05:13:32
UgxkN8tC7oa8T5aPWnZ4AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,請問何時可取回本金？謝謝!,2021-07-03 05:04:34
UgzJ9agNz_AOaSwIkKB4AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,一定要用自己銀行抽嗎 我無証卷戶口 要開一個先得吗,2021-07-03 04:41:23
Ugy-nulqtFgXGKlNqPV4AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,加油。,2021-07-03 04:36:19
Ugyk1sw8oMtjRNSG2_J4AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,20手,2021-07-03 04:35:49
UgxTQa2nmvbuM7DaDll4AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,有多餘錢才會抽，又無工開，又要交租開飯交學費，抽鬼抽馬，抽水就有得抽。,2021-07-03 02:49:51
UgzRyPQc36A6Fzmj54R4AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,銀券賣返比政府、政府計返息、利息係咪計返包底息=3.5釐？,2021-07-03 02:22:30
UgzUGdJrGbpvv8DTrlx4AaABAg,-S3BsYxouxM,UCFfbH3zDLa47d4nfotQ349Q,62年出生可以抽銀债？,2021-07-03 00:07:14
UgxLc8LhTlLiQ6nCgHl4AaABAg,W7WBUMqPoh4,UCFfbH3zDLa47d4nfotQ349Q,',2022-03-09 10:51:32
Ugyjpqg6IFav22YCl2B4AaABAg,W7WBUMqPoh4,UCFfbH3zDLa47d4nfotQ349Q,可以買蘋果嗎？,2021-07-05 14:05:54
UgwZqGIqNIGcUi_8c-h4AaABAg,W7WBUMqPoh4,UCFfbH3zDLa47d4nfotQ349Q,我要買蝦子吃買五千塊的蝦吃,2021-07-05 14:04:02
UgxR-N8Rp1w-M-n_YEF4AaABAg,W7WBUMqPoh4,UCFfbH3zDLa47d4nfotQ349Q,多謝晒出E條片，好及時，因我手機密碼亂左，無法網上登記。但表格登記提到一條24個月在港，我今年底會離港三至四個月，會合乎領取條件嗎？請復示。謝謝！,2021-07-05 02:33:28
Ugxp7Qey3LsSH-I80tJ4AaABAg,W7WBUMqPoh4,UCFfbH3zDLa47d4nfotQ349Q,多谢陈x波?,2021-07-04 12:34:31
UgxdA-Pv0gsaD3IdkiV4AaABAg,W7WBUMqPoh4,UCFfbH3zDLa47d4nfotQ349Q,劏房波玩嘢係想試吓港人嘅底線可以去到幾盡,2021-07-04 12:05:33
UgxCiLuzUgXBowLAQWF4AaABAg,W7WBUMqPoh4,UCFfbH3zDLa47d4nfotQ349Q,多謝你呀你解釋好好呀老人家都聽得明呀 好多謝你呀,2021-07-04 09:57:34
Ugyd788h8lqQBdc3fLN4AaABAg,W7WBUMqPoh4,UCFfbH3zDLa47d4nfotQ349Q,由此表的設計文字，反映劏房波，好賤！,2021-07-04 00:23:45
UgzJWMjYWw1EosXLFT94AaABAg,W7WBUMqPoh4,UCFfbH3zDLa47d4nfotQ349Q,網路大塞車，入左去登記區還要有两項選擇，但無法辦理😡卜傴臭亍死儍波大整蠱,2021-07-04 00:22:38
UgzLF2EKSURXAOXkE5t4AaABAg,W7WBUMqPoh4,UCFfbH3zDLa47d4nfotQ349Q,謝謝你，期待你講述電子登記👍👍👍,2021-07-03 11:07:25
UgyjHrETy-WzaGDfotl4AaABAg,W7WBUMqPoh4,UCFfbH3zDLa47d4nfotQ349Q,玩殘長者,2021-07-03 02:41:25
UgxzJtB3YLMWwMJglyF4AaABAg,W7WBUMqPoh4,UCFfbH3zDLa47d4nfotQ349Q,咁網上填表，點交ID影印本？,2021-07-02 13:04:04
UgwE5tCwVHakgyHAzdh4AaABAg,W7WBUMqPoh4,UCFfbH3zDLa47d4nfotQ349Q,這樣登記，係節磨的市民。🤣🤭,2021-07-01 12:52:45
Ugy705SMn6vsPJIFRg94AaABAg,W7WBUMqPoh4,UCFfbH3zDLa47d4nfotQ349Q,"清晰教學，感謝🙏🏻
👍🏻👍🏻👍🏻👍🏻👍🏻",2021-07-01 08:17:54
UgwZsuhaJ55598wHC1h4AaABAg,W7WBUMqPoh4,UCFfbH3zDLa47d4nfotQ349Q,"政府唔應該讓八達通去領取消費卷,大部份人都用八達通搭車和超市付款，每月搭車500，超市每月花五佰就好了，那一個月便一千，五個月花盡伍千，點落去實體商店消費，幫助經濟呢，最終只去到交通營運者和超市,便利店集團而已身上……",2021-07-01 01:59:05
UgzIc94lmQO-tXAo-qF4AaABAg,W7WBUMqPoh4,UCFfbH3zDLa47d4nfotQ349Q,今次真正阿荗整餅，冇果样整果样，整出个乒乓波，搞到D老人家拾慌者以及路宿者扎扎跳冇晒附。,2021-06-30 13:34:18
UgzF4_stuEHmyvwfpil4AaABAg,W7WBUMqPoh4,UCFfbH3zDLa47d4nfotQ349Q,等電子登記教學🙏,2021-06-30 09:41:24
Ugwb1WFvYRXq7Gwh7fl4AaABAg,W7WBUMqPoh4,UCFfbH3zDLa47d4nfotQ349Q,多謝講述。👍👍👍👍👍👍,2021-06-29 07:36:40
UgzgfqH6rOz0X0wlXEh4AaABAg,W7WBUMqPoh4,UCFfbH3zDLa47d4nfotQ349Q,Very good!!,2021-06-28 22:37:34
UgxZFEgV3R7-kD-KO8l4AaABAg,kI1n_fI1oCk,UCFfbH3zDLa47d4nfotQ349Q,請問用個人名義買樓，之後放租，申請報稅的程度及事項,2021-10-02 17:42:17
Ugyyy6e7RqsbSuoV2f54AaABAg,kI1n_fI1oCk,UCFfbH3zDLa47d4nfotQ349Q,Thanks for sharing👍,2021-06-28 22:37:54
UgzkLNZ63Kzylxpr_gh4AaABAg,LJzeJtO9Ps8,UCFfbH3zDLa47d4nfotQ349Q,小弟想一問……消費劵能否用來電子增值普通八達通卡 🤔🤔🤔,2021-08-02 09:35:25
UgyQzq25g2ps4JkBKPl4AaABAg,LJzeJtO9Ps8,UCFfbH3zDLa47d4nfotQ349Q,咁可唔可以用來交電話費？,2021-07-30 15:53:00
Ugy-AfFXx6vaOGFHLVd4AaABAg,LJzeJtO9Ps8,UCFfbH3zDLa47d4nfotQ349Q,"2:08 呢個位你講左句""所以會短D""我就混亂左, 我再睇返, 應該係早果批就2021年12月31日到期(第一期和第二期所派既錢都同樣係要今年內要用晒), 遲攞錢果批就遲一個月到期即下年2022年1月31日(第一期和第二期所派既錢都同樣係要下年二月前要用晒), 應該係早登記就早攞錢但都會早到期, 遲登記就遲攞錢但就冇咁快到期, 其他你講得都OK, 雖然有D位都有D複雜都要再消化一下, 但都令我有個概念先, 感謝分享",2021-07-09 14:33:31
UgzC3mjK4NJHN6nXwIh4AaABAg,LJzeJtO9Ps8,UCFfbH3zDLa47d4nfotQ349Q,請問用AlipayHK 申請5000元在香港淘寶上購物可以嗎？,2021-07-09 03:02:12
Ugyo-LoUYlRyf5Ec-854AaABAg,LJzeJtO9Ps8,UCFfbH3zDLa47d4nfotQ349Q,小弟好奇想問一問個清楚假設： 4000$可唔可以用係點數卡度🤔🤔？畢竟條片都冇話講唔可以用係個點數卡，任天堂點數之類，所以我想問個明白清楚😝😝，謝謝🙏🙏。,2021-07-08 14:08:33
Ugwl3QxJ9sDXJv-KPRZ4AaABAg,LJzeJtO9Ps8,UCFfbH3zDLa47d4nfotQ349Q,明曬!用心制作!Thanks!剛訂閱!,2021-07-07 03:32:01
Ugyt49WFZNw804l0gPV4AaABAg,LJzeJtO9Ps8,UCFfbH3zDLa47d4nfotQ349Q,我想問電子消費券 喺支付寶轉數過去轉數快嗰度得唔得㗎,2021-07-06 16:09:18
UgzufDBJc1X_48tiMpx4AaABAg,LJzeJtO9Ps8,UCFfbH3zDLa47d4nfotQ349Q,我想用tap n go用晒$5000嚟買iPhone。但係我聽人講一定要用晒第一期啲錢先會比第二期。這個是否屬實？,2021-07-05 01:05:02
UgwldKGbpGmSCXhwTB14AaABAg,LJzeJtO9Ps8,UCFfbH3zDLa47d4nfotQ349Q,可唔可以Nike买野,2021-07-04 14:19:33
UgyOCbd2DeOmeEqKv0t4AaABAg,LJzeJtO9Ps8,UCFfbH3zDLa47d4nfotQ349Q,如果我用八達通登記，7月4日登記日期，先上政府 consumertion 登記後，再幾時去便利店嘟領取消費券呢❓ 有啲混亂，請告知，Thanks～,2021-07-04 00:30:48
UgylG5L6HjuBTUrJgGJ4AaABAg,LJzeJtO9Ps8,UCFfbH3zDLa47d4nfotQ349Q,"重要公告，
人人身份證有幾勁。
有幾勁。
超人死曬。
什麼也不需申請
你我有身分證。
資料足。
直接。
直接
直接
還未明",2021-07-03 09:18:00
UgwEM4XgZ6X4OxCt7LN4AaABAg,LJzeJtO9Ps8,UCFfbH3zDLa47d4nfotQ349Q,我快播1.75倍先覺得ok😅😂,2021-07-02 02:18:25
UgyOsoKg_HQOmPaDjq14AaABAg,LJzeJtO9Ps8,UCFfbH3zDLa47d4nfotQ349Q,如果我入電子消費券係八達通，得唔得去七仔增值支付寶,2021-07-01 12:11:38
UgxeeUQZ1zRjHE_eGlR4AaABAg,LJzeJtO9Ps8,UCFfbH3zDLa47d4nfotQ349Q,用長者八達通登記，使用老人2元乘車優惠，是否計算合資格的消費卷？,2021-07-01 10:44:11
Ugw7tSuOiHlaoP5dW-B4AaABAg,LJzeJtO9Ps8,UCFfbH3zDLa47d4nfotQ349Q,我想問 支付寶可5可以慢慢用架,2021-07-01 04:58:24
Ugz4Yz0peDB-lOln5gR4AaABAg,LJzeJtO9Ps8,UCFfbH3zDLa47d4nfotQ349Q,"可唔可以去百佳惠康買幾千蚊 coupon, 一次用哂. Coupon 有成年先到期. 慢慢用",2021-06-30 09:41:26
UgyW99MkjY0N5Ko_-gx4AaABAg,LJzeJtO9Ps8,UCFfbH3zDLa47d4nfotQ349Q,最後一期回港鐵取消/\達通 可取回一千現金吧？,2021-06-30 08:32:00
Ugwxg7tNO-Zh6go-7TR4AaABAg,LJzeJtO9Ps8,UCFfbH3zDLa47d4nfotQ349Q,真係麻L煩，我張八達通最高得 $999.9，仲要洗晒先加入到消費券，又要人洗晒ｄ錢先再入到下一期，仲要有限期使用，ｄ長者真係頭都痛,2021-06-29 21:47:42
Ugye78dMHarar_1hkbB4AaABAg,LJzeJtO9Ps8,UCFfbH3zDLa47d4nfotQ349Q,Thanks for sharing,2021-06-28 22:38:15
UgyaXECD4JYZIvSM2r94AaABAg,LJzeJtO9Ps8,UCFfbH3zDLa47d4nfotQ349Q,麻Q煩！！！,2021-06-28 13:36:38
UgyDsVyjqTFgLvtzF-Z4AaABAg,LJzeJtO9Ps8,UCFfbH3zDLa47d4nfotQ349Q,买淘宝得吾得???,2021-06-28 05:47:55
UgwYVYFeew94gWnKH1t4AaABAg,LJzeJtO9Ps8,UCFfbH3zDLa47d4nfotQ349Q,香港藥房可以用嗎,2021-06-27 20:02:27
UgxjHnajPxgbzEt4BVd4AaABAg,LJzeJtO9Ps8,UCFfbH3zDLa47d4nfotQ349Q,如果網上購物較多，例如ig shop買衫之類，係咪選tap & go較好？ 我好少見收八達通。tap & go如果無買實體咭，用app都可以去實體商店當mastercard用嗎？,2021-06-27 15:49:51
UgxXOyU0zV_n8TjgJvl4AaABAg,LJzeJtO9Ps8,UCFfbH3zDLa47d4nfotQ349Q,Alipay HK,2021-06-26 17:08:50
UgzzDm6rbmtt4-mLAbZ4AaABAg,LJzeJtO9Ps8,UCFfbH3zDLa47d4nfotQ349Q,老人家住老人院又冇用智能手機！家人可吾可以代佢買張八達通登記？,2021-06-25 16:57:53
UgxOV2DbZ7sLc3SQjvF4AaABAg,LJzeJtO9Ps8,UCFfbH3zDLa47d4nfotQ349Q,好複雜,2021-06-24 22:20:31
UgyA48oXGglUPlbN9Mt4AaABAg,LJzeJtO9Ps8,UCFfbH3zDLa47d4nfotQ349Q,一头雾水。对長者而言很麻烦。。,2021-06-24 14:56:17
