video_id,channel_id,channel_name,title,published_at,duration,view_count,like_count,comment_count
zWN_WPF3BB8,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🤔定期危疾保險比較🤺】因乜事要買危疾｜✅️4款產品比較❎️｜3個常見問題｜💰自主投資賺更多📈（CC繁中字幕）,2024-07-24 10:00:59+00:00,1039,8886,260,91
k8wubi_L0NI,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【1:13:52 開始：美國呢排乜料到】刺殺侵侵堅定流｜美國總統邊個做｜投資市場大風大浪｜Yen又點解上返5算,2024-07-22 09:28:31+00:00,6864,1009,66,2
iCRYMC3D9X8,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【😱保險請人騙局🤬】點解保險永遠都請人｜🖕🏻點解成日都呃呃氹氹｜⚠️中咗招會大唔大鑊｜😎點樣避免請人騙局（CC繁中字幕）,2024-07-19 23:00:30+00:00,1128,7351,307,56
F8JZoWJUbNs,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【⛩️點解咁犯賤走嚟日本-直播精華🤔】80後嘅文化洗禮｜😻14年前一見鍾情｜✅️計數上有贏有輸❎️｜計數以外嘅珍貴價值💰,2024-07-17 10:00:23+00:00,2027,4801,229,74
qDCDy52uIME,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【⛩️日本美食車加盟騙局-直播精華😱】香港人呃香港人｜加盟生意陷阱💸｜移民一條龍陷阱🤬｜春袋畀人揸到實😖,2024-07-14 23:00:31+00:00,1699,3075,143,44
MDm8523sNZQ,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【😈保險Agent劏客實錄💸】入行時嘅明星總監😎｜月供幾萬嘅基層客😱｜Agent劏客常唔常見｜做客可以點樣自保🧐（CC繁中字幕）,2024-07-10 10:00:20+00:00,1709,18522,673,138
SiVVWHlyxl0,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【✅️日本移居易⛩️留低生存難❎️】低簽證門檻入場｜高續證永住要求｜😵‍💫永遠嘅文化差異｜金錢上困難重重💸,2024-07-07 04:00:14+00:00,1334,43735,1218,249
qGtlW45Fa5k,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【😎Agent對個客有咩價值？🤔】投保買單有優勢✅️｜搞claim自動波收錢💰｜收高佣金有無福利派？｜好agent只佔少數⚠️（CC繁中字幕）,2024-07-03 10:00:47+00:00,956,6312,175,33
bI14YX4_6IU,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🌝香港以前有幾夜繽紛🎆】香港死城化｜📉08年金融海嘯嘅香港｜📈永遠旺場嘅又一城｜國安法/COVID後一去不復返🖐🏻,2024-07-01 00:00:27+00:00,7133,2456,78,21
5wJduXOxkY8,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【👤孤兒單如何自救🫂】成為孤兒單原因｜自己有咩牌喺手🧐｜利用購買力揀agent😲｜提升自救能力💪🏻（CC繁中字幕）,2024-06-28 00:00:02+00:00,1122,3494,174,52
nB7BU8FqrQk,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🤮何謂保險西客（下）🖕🏻】惡霸大陸西女人🤬｜累老公輸十幾萬｜❎️幾個智偉眼中西客行為🖐🏻（CC繁中字幕）,2024-06-26 10:00:49+00:00,1491,2125,98,25
_QtyzQ0eiXQ,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🤮何謂保險西客（上）🖕🏻】跳掣大陸客🤬｜思覺失調孤兒客｜一個累全公司斷單🖐🏻（CC繁中字幕）,2024-06-23 23:00:15+00:00,1976,3715,167,66
Cabc5v8504M,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🐣投資新手可以點投資？🐓】基本嘅投資原則｜📈集中講進攻嗰part｜盡早試到條界喺邊📉｜永遠唔好試嘅幾件事❎️（CC繁中字幕）,2024-06-21 10:00:10+00:00,1111,2793,149,45
sWQATkJLcuY,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【⛩️日本加盟粥舖騙局-直播精華😱】香港人呃香港人｜加盟生意陷阱💸｜移民一條龍陷阱🤬｜受騙的那個比騙徒更混帳😣,2024-06-18 10:00:48+00:00,1878,5238,188,63
ENJixV22H68,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🛩移居日本有咩計⛩️】後生嘅絕對優勢｜💰有錢人嘅捷徑｜🚄高度人才不是夢｜穩穩陣陣都可行💪🏻,2024-06-15 03:03:16+00:00,1460,3138,133,35
kKhx1DHrVTw,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【📈NVDA點樣賺足1000蚊💰】一開始點解買佢｜📉輸過一半照捱過｜點去長揸直到而家💪🏻｜對未買想買有咩睇法🤔,2024-06-12 00:00:22+00:00,1242,7814,296,63
SPLj2geiOXs,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【👶🏻BB/小朋友嘅保險規劃👨‍👩‍👧‍👦】佢哋有咩保險需要🤔｜有咩細節位要注意｜✅️唔同階段有咩要調節｜❎️有咩事要盡量避免（CC繁中字幕）,2024-06-08 10:00:22+00:00,1156,4277,141,26
YdSxG2IBOPg,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【⛩️點解揀咗日本移民✈️】對國安法說不🖕🏻｜有門檻都照衝｜🤔簽證上嘅選擇｜錢途又係點💸（CC繁中簡化版字幕）,2024-06-06 10:00:35+00:00,905,6796,349,111
KsL4ycR1Jf8,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🤑3個常見投資生意騙局💸】劏房式生意｜加盟生意輕鬆收錢🤔｜層壓式推銷｜😭最高風險嘅投資（CC繁中字幕）,2024-06-03 10:00:17+00:00,1257,4746,212,39
cpJ41k2z3NA,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🎊38歲直播吹水🎂】生日有乜搞作｜🙏🏻有咩生日願望｜呢一年順利嗎❓️,2024-06-02 04:07:26+00:00,6884,807,62,22
louNN6ZaxZQ,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【⛩️港日裝修大不同🏡】唔做外國人生意😨｜揀錯嘢牆見裂痕｜🤟🏻邊邊自由度高啲｜ 邊邊可靠啲 👍🏻 （CC繁中簡化版字幕）,2024-05-29 00:00:18+00:00,1105,2476,141,56
EhL12YmPp7c,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【😨直播精華-倫敦間諜離奇死亡💀】自殺定係被自殺🧐｜究竟佢衰咗啲乜｜大家相信嘅係乜｜對世界嘅不信任🤬,2024-05-27 01:00:05+00:00,1539,738,39,13
lF6GS1DeltM,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【😎保險人要唔要返工🤔】做到隻狗嘅前三年🐶｜唔再返工嘅後期🍻｜返唔返工邊個決定｜✅️返工好定唔返工好❎️（CC繁中字幕）,2024-05-23 23:00:21+00:00,1414,3020,144,71
F4S-yWxE34A,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【✅️香港成是非之都❎️】何伯何太最熱門💸｜陳橋成寨又點睇｜🤣英國都有國安法｜最重要嘅無人講😵‍💫,2024-05-21 10:00:13+00:00,1968,2324,130,46
TR_4JjVEz8w,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【💰10個慳錢心得📈】車樓唔好亂持有💸｜避免做罰錢決定｜賭博傾家又蕩產📉｜慳錢並不是絕對🤔（CC繁中字幕）  ,2024-05-18 04:00:14+00:00,1440,5156,293,59
i-VO1ELTK1s,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【💰代理值唔值咁高佣？🤔】智偉過橋抽板唱衰保險業？｜✅️好同衰嘅代理❎️｜佣金制度背後原理｜點解話搵客去埋單？🤬,2024-05-15 06:00:15+00:00,2144,4015,180,64
FQM10Nn50NM,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【⛩️150萬日本旅居簽證🛩】3000萬YEN入場｜喺邊度申請？🤔｜點樣申請？｜可以重覆申請嗎？🤟🏻（CC繁中字幕）,2024-05-12 23:00:06+00:00,815,5741,282,69
mphTEUah5k8,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【💰代理佣金有幾高🤑】熱賣保單佣金有幾高｜佣金以外仲有呢一堆｜😱一山還有一山高｜高首年佣金衍生出嘅問題🤬（CC繁中字幕）,2024-05-09 23:00:24+00:00,1807,12878,456,135
cKXKKDyU_24,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【📈日圓攻防戰📉】一星期5%波幅｜日圓後市會點行🤔｜日本富人簽證重覆申請？🤩,2024-05-07 08:00:28+00:00,1238,2179,111,41
KWbStLxoABE,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【💰150萬日本旅居簽證⛩️】3000萬YEN入場｜資產證明要點過🤔｜可以留到幾耐？｜適合咩人玩🍻,2024-05-04 04:00:19+00:00,784,15047,514,85
MG7vAtzu1y0,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【😎年輕人嘅保險規劃💰】幾時先去買第一份保險？｜🧐唔同保險優先次序？｜budget 預幾多？｜✅️有啲咩要盡量避免？❎️（CC繁中字幕）,2024-05-01 07:00:10+00:00,1251,53229,707,171
SzOtciRIQvU,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【⛩️日圓跌穿五算📉】仲有無得跌😨｜趁平買間日本樓😏｜生活有無受影響｜日本人整體點受影響🤔,2024-04-29 09:30:10+00:00,1523,5675,192,41
eNwdTnoN5Dk,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【💰多元貨幣plan咩玩法？🤔】多啲貨幣揀就勁啲？🧐｜超高回報嘅宣傳📈｜實際咪又係儲蓄保👎🏻｜賺蝕變得更唔透明😵‍💫（CC繁中字幕）,2024-04-27 07:00:19+00:00,1330,7622,259,56
ZpcJaGxQCFw,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【💰10Life紅利實現評分🤔】評分有無伏？｜😨保誠平均100%紅利實現率🧐｜紅利數據掩眼法😱｜買儲蓄保點避伏💪🏻,2024-04-22 23:00:14+00:00,1587,12285,259,114
BP6UjJDkW9Y,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【💰香港年金計劃掂唔掂🤔】終身派發保證現金｜表面平平無奇嘅回報｜😱隱藏咗嘅超高回報📈｜咩人先啱咁樣玩✅️（CC繁中字幕）,2024-04-18 23:00:04+00:00,1346,196032,4255,433
IsNMWBexPvc,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🧐信諾拒賠事件（下）👎🏻】拒賠係咪好普遍😨｜客戶應該點樣自保🤔｜揀公司有咩要注意｜聽眾即場提問✅️❎️,2024-04-16 23:00:11+00:00,1315,5910,183,67
SVqt2vOEWtY,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🧐信諾拒賠事件（上）👎🏻】信諾醫保彈入彈出｜fake咗個客洗成球💸｜連登28頁🖕🏻爆｜漏報定離譜抽秤？🤬,2024-04-14 23:00:11+00:00,1397,8386,188,90
SlHQa0lQQ5g,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【⛩️來日2週年Q&A🌸】有無後悔移民🥴｜生活可持續性💸｜有咩好有咩唔好🤔｜有咩建議俾後來者✅️❎️,2024-04-12 10:00:25+00:00,1314,9888,375,104
ZMgty6rzFtc,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【😎做保險朝早天台嗌口號？🤣】呢單嘢堅唔堅？｜開會前要XXX🤔｜日日要做醒神仔｜開會的意義😵‍💫（CC繁中字幕）,2024-04-09 23:00:16+00:00,1052,3705,180,63
XHXXDs56fhk,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🎉頻道一週年回顧 39:08 開始主題分享👏🏻】做youtuber搵唔搵到錢？🤑｜各項數據表現｜🤔有咩建議俾youtuber新手｜頻道改名同展望😎,2024-04-08 10:00:32+00:00,6295,2055,136,17
NPEiPi7iHxk,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【💰退稅年金伏唔伏？🧐】退稅年金咩玩法？｜回報掂唔掂？📈｜啱咩人去買？｜有咩人唔應該去買？❌️（CC繁中字幕）,2024-04-05 09:30:11+00:00,1190,15754,523,144
JmImXipquvI,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🌋喺原爆國睇奧本海默💥】日本戲院不同之處｜終於睇到原子彈之父｜特別沉重嘅組合🥲,2024-04-02 23:00:13+00:00,2096,552,41,10
TqNQvjSxfcQ,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【😨日本忽然追我43萬稅💸】突如其來撳鐘收稅｜消失了的身份🤔｜昂貴嘅稅務｜年輕一代嘅選擇😎（CC繁中字幕）,2024-03-31 04:00:06+00:00,1235,18309,663,184
HWnJZutDc7A,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【💰儲蓄保VS自主投資（續集）📈】個excel表點玩先？｜有咩投資有5至9厘回報？🤔｜多多少少買啲高風險｜新excel表又點拎？😍（繁中CC）,2024-03-27 23:00:09+00:00,1544,3822,264,124
n8N7LqWnMj4,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【😨心驚膽跳海外會議😱】12年50%青年失業嘅巴塞｜一落地即遇搶劫💸｜保險大軍成被劏水魚🥺,2024-03-25 23:00:23+00:00,1831,2160,89,18
ES_cywtrIrk,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🛩保險人去海外開乜會？🤔】年年都話公司有海外會議｜真係開會定係玩？｜👑抬轎入場黃袍加身？｜暗黑版本淫亂之旅😏（CC繁中字幕）,2024-03-23 08:00:09+00:00,1489,8707,365,65
y3Y6HL0BzKI,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【😨危疾詐騙獨家分享💸】強哥係一個點嘅人｜同智偉相似之處｜敗壞中嘅團隊😔,2024-03-18 23:00:37+00:00,1935,3077,129,36
rjdGtBFyO4U,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🧐最常被忽略嘅投資準備😱】我要渣GTR｜揀錯工具車毀人亡💀｜上路前最緊要夠油｜唔啱揸車不如搭返巴士🫂（繁中字幕）,2024-03-16 07:30:13+00:00,1250,2025,117,26
gyb3XrZiGro,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🧐跟進人壽保直播精華👍🏻】要點先拎到excel｜點先做到5-9%📈｜我同Bowtie嘅合作｜有無咩問題想問Bowtie🤔,2024-03-13 09:30:18+00:00,1965,2700,105,22
AXFI2dAJxPA,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【💸危疾詐騙親身經歷😨】詐騙同事判6年｜奇怪嘅自來客🧐｜年零後自行索償｜被隱藏嘅真相😡,2024-03-10 00:00:05+00:00,1516,16400,578,102
coOgcOb-jts,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【❤️人壽保應該點買好？🤔】點解要買人壽先｜常見加額嘅時機｜儲蓄定非儲蓄好？💸｜性價比高嘅產品💰,2024-03-06 23:00:31+00:00,1363,25618,506,142
GKzcfMW9_oA,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🖕🏻財政預算屌人包🖕🏻】恆常赤字1500億😨｜債冚債變新常態😔｜樓市會唔會翻到身？🤔,2024-03-04 23:00:16+00:00,1840,2541,100,28
snw5aGSaY88,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,"skiskates, a new way to ski #snowfeet #skiskates #ski #snowboard #iceskating  #日本滑雪 #滑雪 #溜冰",2024-03-03 14:42:26+00:00,60,767,28,0
uVF0tbYtrB0,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🎿滑雪場上嘅異類⛸️】｜超級短嘅雙板｜失敗三年終於成功｜極輕便嘅裝備｜溜冰選手嘅出路😏,2024-03-02 11:30:10+00:00,918,1680,83,34
BbLwb3qoz_E,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🎉一萬訂閱直播精華🎊】達標嘅感想｜頻道發展方向｜正氣定暗黑兵法🤔,2024-02-27 10:00:10+00:00,1879,2231,163,63
v2-7ZEnpZ3I,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【💰派息基金年年派8厘？🤔】個個月都派到息？｜順市逆市都派到？｜賺息蝕價咩意思💸｜5年本金無咗一半😱（繁中字幕）,2024-02-23 11:00:11+00:00,1770,44985,1275,196
QYML6ftWPA0,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🤟🏻星期六直播精華】唱Yen機會又嚟喇💰｜個人投資嘅跟進｜🔥新年燒新屋故事｜利是理財學😎,2024-02-20 10:00:30+00:00,1570,2800,110,37
5HQJ3Y7EQHs,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【📉中港股市真係救得返？🤔】08年4萬億救市｜15年救唔到嘅市｜愈救愈大鑊嘅股市｜24年又嚟救多次🫣（繁中字幕）,2024-02-17 11:00:07+00:00,1330,2484,150,26
Yb2CfIzaXa0,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🧧直播陪你過龍年精華分享🧨】第一次搞年宵｜挺而走難嘅決定｜柴娃娃賺到小錢｜東窗事發被處分😨,2024-02-13 04:31:04+00:00,2345,972,42,16
yuKziXQndRE,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【💰MDRT究竟搵幾多🤑】百萬圓桌嘅由來｜MDRT入場門檻｜MDRT實際可以搵幾多｜成功背後仲隱藏住D咩🤔（繁中字幕）,2024-02-08 23:00:08+00:00,1611,51726,879,132
rE8lkYOi0rY,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【❤️樹窿回歸  輕鬆傾下計🫂】投資問答｜高端醫療點揀法？,2024-02-06 15:22:49+00:00,5396,1657,67,4
5DKlo78h11U,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【💸美斯定美欺？🖕🏻】體育界JPEX騙局｜責任在美斯？｜主辦方係乜水？｜政府都係苦主？｜如何避免成為水魚😭（繁中字幕）,2024-02-05 16:45:00+00:00,1203,2451,155,49
MD8Hn78KNj0,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🛡高端醫療點揀好？🤔】高端醫療嘅由來｜保障一流但盲點喺邊｜失控嘅保費通脹｜賠得到先係王道｜性價比高嘅選擇👍🏻,2024-02-02 12:30:07+00:00,1511,26855,751,183
BKStWIKuwFk,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【📉兩年零賺咗50% 下集📈】最金輸45%😱｜挨過一年壓力🥲｜鎖定大部分盈利🤟🏻｜2024未來部署🤔,2024-01-31 00:00:05+00:00,2110,1930,85,33
zMl8yRq6CyQ,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【📉兩年零賺咗50% 上集📈】重新操盤嘅考驗｜重注科技股原因｜一入市即搭沉船🥲｜100萬倉買咗啲咩🤔,2024-01-29 04:00:31+00:00,1876,2372,100,24
Kwjh7dFUDGs,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【💸資本增值稅一劍封喉💀】波叔做乜9一稅封喉｜點解轉頭又要縮｜真係做對香港有幾大鑊😱｜世界各地又點玩法🤔（繁中字幕）,2024-01-27 04:00:08+00:00,1340,2322,100,29
5pw0uQ31WYg,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【⛩️日本生活洗幾錢？💸】智偉一家衣食住行｜邊啲嘢洗得多錢｜日本稅金金唔金｜📉同香港生活比又如何？📈（繁中字幕）,2024-01-25 10:00:08+00:00,1284,10326,656,137
LCHfh0hmGuI,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🗑班垃圾又徵市民費💸-直播精華（下）】日本又係咩玩法？｜小心政府暗渡陳倉｜監控篤灰重罰社會｜消失了的公民社會🥲,2024-01-23 23:00:31+00:00,1499,1172,61,8
SNOYs-KWHz0,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🤬班垃圾又徵市民費💸-直播精華（上）】垃圾徵費咩玩法？｜點解彈出彈入？｜亂通過但執行不了｜物管包底長線等同廢例🤔,2024-01-21 23:00:19+00:00,1368,7659,179,52
i-cbGJAAp8Y,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【💰香港人工有幾高？🚀】表面上算係高嘅人工｜稅後極高嘅人工｜世界第一高人工職業｜穩藏咗嘅極高稅率😱（繁中字幕）,2024-01-19 10:30:08+00:00,1318,8484,340,80
JDTDWiBp_hs,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【📈直播精華-香港2024點睇（下）📉】香港經濟股市樓市睇法｜廢官治港有幾大鑊｜千億結構性財赤市民埋單｜小心被共你個產💸,2024-01-17 10:00:07+00:00,1800,4588,213,42
KFcqWq3SXmk,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【📈直播精華-香港2024點睇（上）📉】世界大事最壞發展｜中國深度衰退？｜香港深度衰退？｜移民潮嚴重打擊香港💸,2024-01-16 10:00:08+00:00,1766,2930,106,27
O_QppZE3i6I,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【💰成功拎晒強積金🤟🏻】老婆先成功拎到｜智偉搞咗3個月｜邊間公司順利啲｜有咩拎錢貼士分享✅️,2024-01-14 04:00:10+00:00,1092,26064,720,178
DYp3FDyVYtU,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【親自體驗】加州の最恐怖市中心｜無啦啦架車被撞 ｜三藩市終於有救星｜智偉和你吹 第09集,2024-01-12 12:45:11+00:00,1980,919,55,24
VKk4R-IJbhc,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【⚠️2024 要留意嘅大事‼️】美國台灣總統選✅️｜係正常減息定爆煲🧨｜中國同香港嘅衰退📉｜戰爭嘅發展⚔️（繁中字幕）,2024-01-10 10:00:11+00:00,1629,912,78,16
4X6EJDOuFhU,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🥴體驗地震 ＆ 今年目標🚀】地震心路歷程｜香港人無嘅意識｜2024目標｜投資傾向守勢🛡,2024-01-08 10:00:03+00:00,1758,1016,71,20
QtHPwgdQg4c,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【💰自願醫保點揀好🤔】垃圾嘅基本計劃😨｜隨時中伏嘅加強計劃😱｜除咗退稅一無是處｜在座各位都係垃圾👎🏻,2024-01-05 10:00:08+00:00,1409,32959,1056,192
aPfUEYfcjhg,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🌊日本流年不利☄️】新年能登半島地震😱｜差啲死幾百人嘅撞機🔥｜第一次體驗地震🥴｜與日本共榮辱🤜🏻🤛🏻,2024-01-03 16:00:02+00:00,973,1656,153,49
tN_4Mf2JkAw,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【📈2023回顧🛫】投資獲利帶俾我嘅時間｜風口上嘅豬｜壞嘅一年，好嘅一年｜一個YOUTUBER嘅誕生🎊,2024-01-01 12:15:05+00:00,1222,976,81,28
t4-qxTGll1Q,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【📉2023回顧📈】一個無業漢嘅自白｜人生第一次經歷搵唔到工｜因為能力？因為政見？｜前路應該點行落去🤔,2023-12-31 11:30:20+00:00,1411,1202,71,32
bItnKduY4No,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🎄聖誕鐘 買滙豐 最後輸到燶💸】呢個典故係點嚟📈｜點解啲人以前咁信奉滙豐🙏🏼｜08年後一沉不起📉｜香港沒落嘅代表作🥲,2023-12-27 10:00:10+00:00,988,1495,112,36
LAxd6OuLPdA,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🎄Lonely Christmas 直播重溫👤】一個個孤單聖誕怎麼過🤔｜睇戲唱K海旁飲悶酒🍻｜排幾粒鐘入嘉年華💸｜純粹不想一個人度過🫂,2023-12-25 03:30:06+00:00,2106,715,42,16
ONMHF3vW47M,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【⚠️買危疾前必睇教學⛔️】癌症定義天堂與地獄😨｜大保額定多重好🤔｜儲蓄定非儲蓄好😮｜智偉賣最多嘅保險🤟🏻（繁中字幕）,2023-12-22 10:00:12+00:00,1796,39537,1563,280
6iyPva3AgD0,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【💰虛擬銀行保險安全嗎？💸】虛擬銀行保險係咩嚟｜點解無啦啦誕生｜同傳統銀行保險有咩分別｜會唔會慘變苦主（繁中字幕）,2023-12-20 10:00:08+00:00,1293,4388,210,34
HLlDArsuiVc,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🔥美國通過列明香港為「海外敵對勢力」🔥直播精華】與伊朗、俄羅斯、北韓同級｜緊緊跟隨中國步伐｜國安法為香港帶來嘅......,2023-12-18 10:00:10+00:00,1857,2494,116,30
OhYSq0bl0b8,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【😨下年搞唔掂就要回流🛫】帶著柴犬移日港女｜拍過二十萬VIEW熱門片｜有夢想但計唔掂數｜由香港人決定去或留🙏🏼,2023-12-15 11:00:10+00:00,1774,4206,260,49
ZZPuYhQkV34,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🔥直播精華下集-連登熱門討論：香港醫生真係惡過狗🤬】濫收引發醫保高通脹💸｜10年來失敗嘅醫保改革🥲｜自願醫保垃圾中之垃圾🤮,2023-12-13 10:00:18+00:00,1177,2283,103,47
lkwMVeK8rCs,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🔥直播精華上集-🙂連登熱門討論：香港醫生真係惡過狗😨】醫生等1個鐘收4萬😱｜AIA當年都有挑過機｜醫生惡過狗普通市民可以點搞🤔,2023-12-11 10:00:29+00:00,1259,2858,124,29
MxEkn8YOOvY,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【👍🏻BUPA彈出又彈入👎🏻】不承認醫生名單｜點解彈出又彈入｜濫收情況有幾嚴重｜醫保會唔會爆煲,2023-12-09 06:30:06+00:00,1792,8259,364,73
vRk-qUIutPg,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🚄一帶一路血本無歸💸】習大大嘅大國外交｜亞非拉兄弟謝主隆恩｜窮鬼最惡有借無還｜十年已過論成敗,2023-12-06 10:00:44+00:00,1578,10728,683,124
6CnISMEjIy8,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🔥揭盃篇 - 連登仔屌爆AIA🤬】買咗4年危疾拒賠｜（已離職）危疾保險專家點睇,2023-12-04 13:00:06+00:00,1210,8056,207,39
wEHs2-WuPPw,UCCjW9xzAsCSKIzDYCx8CuxA,智偉保險理財Talk,【🤬直播精華-連登仔屌爆AIA（上集）🖕🏻】買咗4年危疾拒賠｜（已離職）危疾保險專家點睇,2023-12-03 12:15:04+00:00,1604,11567,259,46
